run_id,num_params,eval.run_id,eval.step,eval.max_per_task,eval.core_metric,eval.samples,eval.results.hellaswag_zeroshot,eval.results.jeopardy,eval.results.bigbench_qa_wikidata,eval.results.arc_easy,eval.results.arc_challenge,eval.results.copa,eval.results.commonsense_qa,eval.results.piqa,eval.results.openbook_qa,eval.results.lambada_openai,eval.results.hellaswag,eval.results.winograd,eval.results.winogrande,eval.results.bigbench_dyck_languages,eval.results.agi_eval_lsat_ar,eval.results.bigbench_cs_algorithms,eval.results.bigbench_operators,eval.results.bigbench_repeat_copy_logic,eval.results.squad,eval.results.coqa,eval.results.boolq,eval.results.bigbench_language_identification,eval.centered_results.hellaswag_zeroshot,eval.centered_results.jeopardy,eval.centered_results.bigbench_qa_wikidata,eval.centered_results.arc_easy,eval.centered_results.arc_challenge,eval.centered_results.copa,eval.centered_results.commonsense_qa,eval.centered_results.piqa,eval.centered_results.openbook_qa,eval.centered_results.lambada_openai,eval.centered_results.hellaswag,eval.centered_results.winograd,eval.centered_results.winogrande,eval.centered_results.bigbench_dyck_languages,eval.centered_results.agi_eval_lsat_ar,eval.centered_results.bigbench_cs_algorithms,eval.centered_results.bigbench_operators,eval.centered_results.bigbench_repeat_copy_logic,eval.centered_results.squad,eval.centered_results.coqa,eval.centered_results.boolq,eval.centered_results.bigbench_language_identification,eval.bpb.train,eval.bpb.val,model.depth,model.aspect_ratio,model.head_dim,model.max_seq_len,model.window_pattern,horizon.num_iterations,horizon.target_flops,horizon.target_tokens,horizon.target_param_data_ratio,horizon.target_time_minutes,optim.device_batch_size,optim.total_batch_size,optim.embedding_lr,optim.unembedding_lr,optim.weight_decay,optim.matrix_lr,optim.scalar_lr,optim.warmup_steps,optim.warmdown_ratio,optim.final_lr_frac,optim.resume_from_step,fp8.enabled,fp8.recipe,eval.eval_every,eval.eval_tokens,eval.core_metric_every,eval.core_metric_max_per_task,eval.sample_every,log.save_every,log.model_tag,log.run,log.wandb_project,log.wandb_entity,log.sweep_id,runtime.device_type
ghodxp5i,896533746,ghodxp5i,1533,-1,0.18350482171036964,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, the capital of France. It is the largest city in the world,'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, malleable, ductile, and malleable'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Friday. If yesterday was Saturday, then Saturday will be Saturday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is hot. The opposite of hot is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love the color blue. I love the color blue. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is the number of times the number of times the number of times the number of times'}]",0.42461660504341125,0.02361832745373249,0.3326115608215332,0.6203703284263611,0.32679179310798645,0.6100000143051147,0.2719082832336426,0.6974972486495972,0.3800000250339508,0.3376673758029938,0.41854211688041687,0.6007326245307922,0.5027624368667603,0.10500000417232513,0.20434781908988953,0.3893939256668091,0.13333334028720856,0.0,0.2846736013889313,0.21846424043178558,0.5767583847045898,0.25619998574256897,0.23282214005788168,0.02361832745373249,0.3326115608215332,0.49382710456848145,0.10238905747731526,0.2200000286102295,0.08988535404205321,0.39499449729919434,0.17333336671193442,0.3376673758029938,0.2247228225072225,0.20146524906158447,0.005524873733520508,0.10500000417232513,0.005434773862361894,0.3893939256668091,0.13333334028720856,0.0,0.2846736013889313,0.21846424043178558,-0.11379372446160566,0.18173815813263913,0.796698889972142,0.7953718528044731,20,64,128,2048,SSSL,-1,4.64e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
jciunbjg,399114882,jciunbjg,7842,-1,0.20933541986421486,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the capital of France is Paris. The capital of France is Paris'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. The atomic number of gold is 19. The atomic weight of gold'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Saturday. If today was Sunday, then tomorrow will be Monday. If tomorrow was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is hot. The opposite of hot is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love it. I love it. I love it. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 13. If 5*x + 3 = 13, then'}]",0.43736305832862854,0.054794520139694214,0.3938290476799011,0.6266834735870361,0.34812286496162415,0.6499999761581421,0.28665030002593994,0.7132752537727356,0.35200002789497375,0.3603726029396057,0.4323839843273163,0.6263736486434937,0.5335437655448914,0.09400000423192978,0.1869565099477768,0.41363635659217834,0.18095238506793976,0.03125,0.2859034836292267,0.2574220299720764,0.6030580997467041,0.25220000743865967,0.24981741110483804,0.054794520139694214,0.3938290476799011,0.5022446314493815,0.13083048661549887,0.2999999523162842,0.10831287503242491,0.4265505075454712,0.13600003719329834,0.3603726029396057,0.24317864576975504,0.2527472972869873,0.06708753108978271,0.09400000423192978,-0.01630436256527902,0.41363635659217834,0.18095238506793976,0.03125,0.2859034836292267,0.2574220299720764,-0.0445839480349892,0.1773377419567213,0.7881604689835665,0.7864907546074057,14,64,128,2048,SSSL,-1,4.64e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
lbo5hgg3,701891594,lbo5hgg3,437,-1,0.09920209006076065,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is the capital of the world. It is the capital of the world. It is'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is gold. It is a symbol of purity and innocence. It is a symbol'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be the day when the world will be a little more peaceful. The world will be'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is the opposite of cold. The opposite of cold is the opposite of hot. The'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Uranus'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is red. I love red. I love it. I love it. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is the number of times the number of times the number of times the number of times'}]",0.32035449147224426,0.0023618326522409916,0.1514689177274704,0.49915823340415955,0.27389076352119446,0.5099999904632568,0.3161343038082123,0.6458106637001038,0.3020000159740448,0.23927807807922363,0.31388169527053833,0.5641025900840759,0.5027624368667603,0.024000000208616257,0.2956521511077881,0.4280302822589874,0.06190476566553116,0.0,0.11721853911876678,0.10960791260004044,0.44556573033332825,0.25929999351501465,0.09380598862965901,0.0023618326522409916,0.1514689177274704,0.3322109778722127,0.03185435136159261,0.019999980926513672,0.14516787976026532,0.2916213274002075,0.06933335463205974,0.23927807807922363,0.0851755936940511,0.12820518016815186,0.005524873733520508,0.024000000208616257,0.1195651888847351,0.4280302822589874,0.06190476566553116,0.0,0.11721853911876678,0.10960791260004044,-0.4590375517543993,0.18514850771728783,0.9101555545033279,0.9099101646270702,18,64,128,2048,SSSL,-1,1e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
mxgmtze1,536871738,mxgmtze1,12030,-1,0.22536787244176643,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the capital of the United States is Washington, D.C. The'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, malleable, and ductile metal. It'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Monday. If yesterday was Monday, then tomorrow will be Tuesday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is cold. The opposite of hot is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love the color blue. I love the color blue. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 5*x + 3 = 13. If x is 5'}]",0.48386773467063904,0.05290505290031433,0.4011613428592682,0.6641414165496826,0.37030714750289917,0.6399999856948853,0.27436527609825134,0.7143633961677551,0.39000001549720764,0.38560062646865845,0.48237401247024536,0.6263736486434937,0.5343330502510071,0.0990000069141388,0.2869565188884735,0.39318180084228516,0.15714286267757416,0.03125,0.37767264246940613,0.27007389068603516,0.5663608312606812,0.2532999813556671,0.31182364622751874,0.05290505290031433,0.4011613428592682,0.5521885553995768,0.16040953000386557,0.2799999713897705,0.09295659512281416,0.42872679233551025,0.1866666873296102,0.38560062646865845,0.30983201662699383,0.2527472972869873,0.06866610050201416,0.0990000069141388,0.10869564861059187,0.39318180084228516,0.15714286267757416,0.03125,0.37767264246940613,0.27007389068603516,-0.1411557072087338,0.17854783427466128,0.7598773895942031,0.7580764668117621,16,64,128,2048,SSSL,-1,1e+19,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
oa8ox28j,701891594,oa8ox28j,941,-1,0.1533001833361795,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris. It is the capital of the French Empire. It is the capital of'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. The chemical symbol of silver is Ag. The chemical symbol of copper is'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Saturday. If today was Saturday, then tomorrow will be Sunday. If today was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of hot is cold. The opposite of cold is hot.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love it. I love it. I love it. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is the number of times the number of times the number of times the number of times'}]",0.37831106781959534,0.015588096342980862,0.2913242280483246,0.5774410367012024,0.2866894006729126,0.6100000143051147,0.26699426770210266,0.6757344603538513,0.3240000009536743,0.3006015717983246,0.37064328789711,0.622710645198822,0.5019731521606445,0.09600000083446503,0.20434781908988953,0.43484845757484436,0.10000000149011612,0.03125,0.2079470157623291,0.16935989260673523,0.5140672922134399,0.2531000077724457,0.17108142375946045,0.015588096342980862,0.2913242280483246,0.4365880489349365,0.0489192008972168,0.2200000286102295,0.08374283462762831,0.35146892070770264,0.09866666793823242,0.3006015717983246,0.16085771719614664,0.24542129039764404,0.0039463043212890625,0.09600000083446503,0.005434773862361894,0.43484845757484436,0.10000000149011612,0.03125,0.2079470157623291,0.16935989260673523,-0.27877028364884227,0.17832784133382362,0.8366397201098412,0.8355540584078682,18,64,128,2048,SSSL,-1,2.15e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
p115a9p7,701891594,p115a9p7,4375,-1,0.23127768731620532,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, the capital of France is the capital of France. The capital of France'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. The chemical symbol of gold is Au. The chemical symbol of gold is'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Monday. If yesterday was Tuesday, then tomorrow will be Wednesday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is hot. The opposite of hot is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is a shade of blue. I have a blue shirt, a blue tie, and'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is the number of times the number of 5s is repeated in the sequence.'}]",0.4893447458744049,0.06754841655492783,0.41681018471717834,0.6582491397857666,0.37030714750289917,0.6800000071525574,0.20720720291137695,0.7252448201179504,0.3720000088214874,0.3927809000015259,0.4875522553920746,0.6593406796455383,0.5485398173332214,0.09300000220537186,0.24782606959342957,0.42878785729408264,0.16190476715564728,0.03125,0.4102175831794739,0.2846047878265381,0.5541284084320068,0.25119999051094055,0.31912632783253986,0.06754841655492783,0.41681018471717834,0.5443321863810221,0.16040953000386557,0.36000001430511475,0.009009003639221178,0.4504896402359009,0.1626666784286499,0.3927809000015259,0.3167363405227661,0.31868135929107666,0.09707963466644287,0.09300000220537186,0.05978258699178694,0.42878785729408264,0.16190476715564728,0.03125,0.4102175831794739,0.2846047878265381,-0.173346293599982,0.17623761332336693,0.7558286686943863,0.7539837841032823,18,64,128,2048,SSSL,-1,1e+19,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
s0k8prmv,195952986,s0k8prmv,17863,-1,0.15524985814862846,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris. It is the capital of the French Republic. The capital of France is'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. The chemical symbol of silver is Ag. The chemical symbol of copper is'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Saturday. If yesterday was Saturday, then tomorrow will be Sunday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. Cold is the opposite of hot. Cold is the opposite of hot.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is the one that I like the most. I like the color of the sky,'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 13. If 5*x + 3 = 13, then'}]",0.39205336570739746,0.021728862076997757,0.28999555110931396,0.6026936173439026,0.3046075105667114,0.5699999928474426,0.21212121844291687,0.6849836707115173,0.35200002789497375,0.32815834879875183,0.387771338224411,0.5787546038627625,0.5288081765174866,0.03500000014901161,0.24782606959342957,0.42424240708351135,0.15714286267757416,0.0,0.22081361711025238,0.20531128346920013,0.5058103799819946,0.25589999556541443,0.18940448760986328,0.021728862076997757,0.28999555110931396,0.4702581564585368,0.07281001408894856,0.13999998569488525,0.015151523053646074,0.36996734142303467,0.13600003719329834,0.32815834879875183,0.183695117632548,0.1575092077255249,0.057616353034973145,0.03500000014901161,0.05978258699178694,0.42424240708351135,0.15714286267757416,0.0,0.22081361711025238,0.20531128346920013,-0.30049900004738256,0.1814081359355494,0.8162388017995239,0.8230214980315159,10,64,128,2048,SSSL,-1,4.64e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
s3dpxlyy,399114882,s3dpxlyy,1690,-1,0.13901620764684652,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the capital of the world is London. The capital of the world'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, silvery-white metal that is found in nature.'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Monday. If today was Friday, then tomorrow will be Friday. If tomorrow was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The temperature of the air is cold. The air is warm. The'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': ""<|bos|>My favorite color is red. I love the color red because it's so bold and it's so""}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is the number of moles of the substance. If 5*x + 3'}]",0.3540131449699402,0.006140765268355608,0.22085526585578918,0.5648148059844971,0.27901023626327515,0.5299999713897705,0.2751842737197876,0.6692056655883789,0.3240000009536743,0.2947797477245331,0.35241982340812683,0.5897436141967773,0.5146014094352722,0.04500000178813934,0.22173911333084106,0.36742421984672546,0.10000000149011612,0.03125,0.2138126790523529,0.17825378477573395,0.5681957006454468,0.2514999806880951,0.13868419329325357,0.006140765268355608,0.22085526585578918,0.4197530746459961,0.038680315017700195,0.059999942779541016,0.09398034214973448,0.3384113311767578,0.09866666793823242,0.2947797477245331,0.1365597645441691,0.1794872283935547,0.029202818870544434,0.04500000178813934,0.027173891663551317,0.36742421984672546,0.10000000149011612,0.03125,0.2138126790523529,0.17825378477573395,-0.13632710356461372,0.17656763552045665,0.8555254090174801,0.8546203609090692,14,64,128,2048,SSSL,-1,1e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
tdam7flz,896533746,tdam7flz,3304,-1,0.21572656142215285,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the city is known for its iconic landmarks, including the Eiff'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, malleable, and ductile metal. It'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Monday. If yesterday was Monday, then tomorrow will be Tuesday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is hot. The opposite of hot is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love the color blue. I love the color blue. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is a prime number. If 5*x + 3 = 13,'}]",0.484266072511673,0.049126122146844864,0.41243046522140503,0.6687710285186768,0.36348122358322144,0.6100000143051147,0.3161343038082123,0.7127311825752258,0.3800000250339508,0.38715311884880066,0.4813781976699829,0.6153846383094788,0.5359115600585938,0.07600000500679016,0.21739129722118378,0.40833333134651184,0.17142857611179352,0.0,0.36650899052619934,0.26806965470314026,0.5489296317100525,0.2502000033855438,0.3123547633488973,0.049126122146844864,0.41243046522140503,0.5583613713582357,0.15130829811096191,0.2200000286102295,0.14516787976026532,0.42546236515045166,0.17333336671193442,0.38715311884880066,0.30850426355997723,0.23076927661895752,0.0718231201171875,0.07600000500679016,0.021739121526479707,0.40833333134651184,0.17142857611179352,0.0,0.36650899052619934,0.26806965470314026,-0.18702728497354607,0.1751375174758458,0.7571454370921431,0.7553790909185993,20,64,128,2048,SSSL,-1,1e+19,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
tuct8ztz,286261730,tuct8ztz,25107,-1,0.20687533014362405,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, which is the capital of France. The city is located in the south'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. The chemical symbol of silver is Ag. The chemical symbol of copper is'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Saturday. If yesterday was Saturday, then tomorrow will be Sunday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. Cold is a state of being that is not warm. It is a'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is blue. I love the way it looks. I love the way it looks.'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 13. If 5*x + 3 = 13, then'}]",0.4370643198490143,0.02975909225642681,0.3603169023990631,0.6325757503509521,0.3387371897697449,0.5999999642372131,0.3390663266181946,0.7029379606246948,0.3620000183582306,0.34445953369140625,0.4329814612865448,0.6300366520881653,0.5382794141769409,0.10300000756978989,0.22608694434165955,0.42878785729408264,0.1666666716337204,0.03125,0.3008514642715454,0.27646246552467346,0.5892966389656067,0.2458999902009964,0.24941909313201904,0.02975909225642681,0.3603169023990631,0.5101010004679362,0.11831625302632649,0.19999992847442627,0.1738329082727432,0.40587592124938965,0.14933335781097412,0.34445953369140625,0.24397528171539307,0.26007330417633057,0.07655882835388184,0.10300000756978989,0.03260868042707442,0.42878785729408264,0.1666666716337204,0.03125,0.3008514642715454,0.27646246552467346,-0.08079831851156133,0.17040702992408843,0.787811096135313,0.787054720697354,12,64,128,2048,SSSL,-1,1e+19,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
vl204wgx,195952986,vl204wgx,3850,-1,0.14172653638815907,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the capital of the United States is New York. The capital of'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, silvery-white metal that is found in the earth'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Friday. If today was Saturday, then tomorrow will be Saturday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of cold is cold. The opposite of cold is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Ne'}, {'prompt': 'My favorite color is', 'completion': ""<|bos|>My favorite color is the red. I love it because it's the color of the blood. It""}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 13. If 5*x + 3 = 13, then'}]",0.35819557309150696,0.008030231110751629,0.23123861849308014,0.5601851940155029,0.27389076352119446,0.5399999618530273,0.2841932773590088,0.6637649536132812,0.3400000035762787,0.29245099425315857,0.35550686717033386,0.5897436141967773,0.5059194564819336,0.08300000429153442,0.25217390060424805,0.41439393162727356,0.12857143580913544,0.03125,0.19962157309055328,0.18965300917625427,0.5204892754554749,0.2563999891281128,0.14426076412200928,0.008030231110751629,0.23123861849308014,0.4135802586873372,0.03185435136159261,0.07999992370605469,0.10524159669876097,0.3275299072265625,0.12000000476837158,0.29245099425315857,0.14067582289377847,0.1794872283935547,0.011838912963867188,0.08300000429153442,0.06521737575531004,0.41439393162727356,0.12857143580913544,0.03125,0.19962157309055328,0.18965300917625427,-0.26187032774875035,0.18195818385931,0.8573092882731551,0.8560784664252176,10,64,128,2048,SSSL,-1,1e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
w5un5eyo,286261730,w5un5eyo,11650,-1,0.1855660883838069,"[{'prompt': 'The capital of France is', 'completion': '<|bos|>The capital of France is Paris, and the capital of the United States is New York. The capital of'}, {'prompt': 'The chemical symbol of gold is', 'completion': '<|bos|>The chemical symbol of gold is Au. It is a soft, malleable, and ductile metal that is'}, {'prompt': 'If yesterday was Friday, then tomorrow will be', 'completion': '<|bos|>If yesterday was Friday, then tomorrow will be Friday. If yesterday was Friday, then tomorrow will be Friday. If yesterday was'}, {'prompt': 'The opposite of hot is', 'completion': '<|bos|>The opposite of hot is cold. The opposite of hot is cold. The opposite of cold is cold.'}, {'prompt': 'The planets of the solar system are:', 'completion': '<|bos|>The planets of the solar system are: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and'}, {'prompt': 'My favorite color is', 'completion': '<|bos|>My favorite color is red. I love the color red. I love the color red. I love'}, {'prompt': 'If 5*x + 3 = 13, then x is', 'completion': '<|bos|>If 5*x + 3 = 13, then x is 13. If 5*x + 3 = 13, then'}]",0.4249153435230255,0.01794992946088314,0.31858667731285095,0.631313145160675,0.3242320716381073,0.6100000143051147,0.2612612545490265,0.6942328214645386,0.3700000047683716,0.334174245595932,0.41396135091781616,0.6483516693115234,0.530386745929718,0.08800000697374344,0.23478259146213531,0.3787878751754761,0.13333334028720856,0.03125,0.2572374641895294,0.25203558802604675,0.5400611758232117,0.25119999051094055,0.23322045803070068,0.01794992946088314,0.31858667731285095,0.5084175268809,0.0989760955174764,0.2200000286102295,0.0765765681862831,0.38846564292907715,0.16000000635782877,0.334174245595932,0.21861513455708823,0.2967033386230469,0.060773491859436035,0.08800000697374344,0.04347823932766913,0.3787878751754761,0.13333334028720856,0.03125,0.2572374641895294,0.25203558802604675,-0.2103653267810219,0.17623761332336693,0.8018896637457351,0.8002165485003856,12,64,128,2048,SSSL,-1,4.64e+18,-1,-1.0,-1.0,32,-1,0.3,0.008,0.28,0.02,0.5,40,0.65,0.05,-1,False,tensorwise,-1,52428800,999999,-1,-1,-1,,,nanochat,guillaume-lajoie,scaling_law_sanity,
